sample_id;timestamp;temp;power;load;freq
0;0.01;64;2.7599999999999998;0.20000000000000001;2000
1;0.02;63;2.1149999999999998;0.59999999999999998;2000
2;0.031;63;2.1004999999999998;0.18181818181818182;2000
3;0.041000000000000002;63;2.6930000000000001;0;2000
4;0.050999999999999997;63.5;3.7095000000000002;0;2000
5;0.060999999999999999;65;4.6074999999999999;0;2000
6;0.071999999999999995;66.5;4.6869999999999994;0.090909090909090912;2000
7;0.082000000000000003;67.5;4.7454999999999998;0;2000
8;0.091999999999999998;68.5;4.6920000000000002;0;2000
9;0.10199999999999999;69;4.6690000000000005;0;2000
10;0.112;69.5;4.7404999999999999;0;2000
11;0.123;70;4.7119999999999997;0.090909090909090912;2000
12;0.13300000000000001;70;4.6795;0;2000
13;0.14299999999999999;71;4.7545000000000002;0;2000
14;0.153;71;4.7379999999999995;0;2000
15;0.16400000000000001;72;4.6894999999999998;0.090909090909090912;2000
16;0.17399999999999999;72;4.7190000000000003;0;2000
17;0.184;72;4.7089999999999996;0;2000
18;0.19400000000000001;72;4.6880000000000006;0;2000
19;0.20399999999999999;73;4.7025000000000006;0;2000
20;0.215;73;4.7465000000000002;0.090909090909090912;2000
21;0.22500000000000001;73;4.7579999999999991;0;2000
22;0.23499999999999999;73;4.7264999999999997;0;2000
23;0.245;73;4.7599999999999998;0;2000
24;0.25600000000000001;73;4.7684999999999995;0;2000
25;0.26600000000000001;74;4.7115;0.10000000000000001;2000
26;0.27600000000000002;74;4.7710000000000008;0;2000
27;0.28599999999999998;74;4.8034999999999997;0;2000
28;0.29599999999999999;74;4.7565;0;2000
29;0.307;74;4.7439999999999998;0.090909090909090912;2000
30;0.317;74.5;4.7854999999999999;0;2000
31;0.32700000000000001;75;4.7524999999999995;0;2000
32;0.33700000000000002;75;4.7210000000000001;0;2000
33;0.34799999999999998;75;4.7984999999999998;0.090909090909090912;2000
34;0.35799999999999998;75;4.7934999999999999;0;2000
35;0.36799999999999999;75;4.7645;0;2000
36;0.378;75;4.7930000000000001;0;2000
37;0.38800000000000001;75.5;4.8254999999999999;0;2000
38;0.39900000000000002;76;4.7610000000000001;0.090909090909090912;2000
39;0.40899999999999997;76;4.7729999999999997;0;2000
40;0.41899999999999998;76;4.7720000000000002;0;2000
41;0.42899999999999999;76;4.7985000000000007;0;2000
42;0.44;76;4.7380000000000004;0;2000
43;0.45000000000000001;76;4.8345000000000002;0.10000000000000001;2000
44;0.46000000000000002;76;4.8179999999999996;0;2000
45;0.46999999999999997;76;4.7754999999999992;0;2000
46;0.47999999999999998;76;4.8264999999999993;0;2000
47;0.49099999999999999;77;4.8324999999999996;0.090909090909090912;2000
48;0.501;77;4.7850000000000001;0;2000
49;0.51100000000000001;77;4.7614999999999998;0;2000
50;0.52100000000000002;77;4.8280000000000003;0;2000
51;0.53200000000000003;77;4.7939999999999996;0;2000
52;0.54200000000000004;77;4.7970000000000006;0;2000
53;0.55200000000000005;77;4.8304999999999998;0;2000
54;0.56200000000000006;77;4.8109999999999999;0;2000
55;0.57299999999999995;77;4.7904999999999998;0;2000
56;0.58299999999999996;77;4.8490000000000002;0.10000000000000001;2000
57;0.59299999999999997;77;4.8300000000000001;0;2000
58;0.60299999999999998;78;4.7800000000000002;0;2000
59;0.61399999999999999;78;4.8454999999999995;0;2000
60;0.624;78;4.8635000000000002;0.10000000000000001;2000
61;0.63400000000000001;78;4.8179999999999996;0;2000
62;0.64400000000000002;78;4.8315000000000001;0;2000
63;0.65400000000000003;78;4.8734999999999999;0;2000
64;0.66500000000000004;78;4.8384999999999998;0;2000
65;0.67500000000000004;78;4.7974999999999994;0;2000
66;0.68500000000000005;78;4.8514999999999997;0;2000
67;0.69499999999999995;78;4.8200000000000003;0;2000
68;0.70499999999999996;78;4.8239999999999998;0;2000
69;0.71599999999999997;78;4.8640000000000008;0.090909090909090912;2000
70;0.72599999999999998;79;4.891;0;2000
71;0.73599999999999999;79;4.8230000000000004;0;2000
72;0.746;79;4.8395000000000001;0;2000
73;0.75700000000000001;79;4.843;0.090909090909090912;2000
74;0.76700000000000002;79;4.8230000000000004;0;2000
75;0.77700000000000002;79;4.8100000000000005;0;2000
76;0.78700000000000003;79;4.8685;0;2000
77;0.79800000000000004;79;4.8740000000000006;0;2000
78;0.80800000000000005;79;4.8294999999999995;0.10000000000000001;2000
79;0.81799999999999995;79;4.8970000000000002;0;2000
80;0.82799999999999996;79;4.8550000000000004;0;2000
81;0.83799999999999997;79;4.8149999999999995;0;2000
82;0.84899999999999998;79;4.8654999999999999;0.090909090909090912;2000
83;0.85899999999999999;79;4.9074999999999998;0;2000
84;0.86899999999999999;79.5;4.8450000000000006;0;2000
85;0.879;80;4.8520000000000003;0;2000
86;0.89000000000000001;80;4.8970000000000002;0;2000
87;0.90000000000000002;80;4.8695000000000004;0.10000000000000001;2000
88;0.91000000000000003;80;4.8019999999999996;0;2000
89;0.92000000000000004;80;4.8754999999999997;0;2000
90;0.93000000000000005;80;4.8644999999999996;0;2000
91;0.94099999999999995;80;4.8220000000000001;0.090909090909090912;2000
92;0.95099999999999996;80;4.8964999999999996;0;2000
93;0.96099999999999997;80;4.8704999999999998;0;2000
94;0.97099999999999997;80;4.8410000000000002;0;2000
95;0.98199999999999998;80;4.8605;0.090909090909090912;2000
96;0.99199999999999999;80;4.9400000000000004;0;2000
97;1.002;80;4.8274999999999997;0;2000
98;1.012;80;4.8239999999999998;0;2000
99;1.0229999999999999;81;4.8840000000000003;0;2000
100;1.0329999999999999;81;4.8704999999999998;0.10000000000000001;2000
101;1.0429999999999999;81;4.8614999999999995;0;2000
102;1.0529999999999999;81;4.9154999999999998;0;2000
103;1.0629999999999999;81;4.9085000000000001;0;2000
104;1.0740000000000001;81;4.8630000000000004;0.090909090909090912;2000
105;1.0840000000000001;81;4.899;0;2000
106;1.0940000000000001;81;4.851;0;2000
107;1.1040000000000001;81;4.8360000000000003;0;2000
108;1.115;81;4.9145000000000003;0;2000
109;1.125;81;4.9399999999999995;0.10000000000000001;2000
110;1.135;81;4.8799999999999999;0;2000
111;1.145;81;4.8639999999999999;0;2000
112;1.155;81;4.9199999999999999;0;2000
113;1.1659999999999999;81;4.8869999999999996;0.090909090909090912;2000
114;1.1759999999999999;81;4.8710000000000004;0;2000
115;1.1859999999999999;82;4.8585000000000003;0;2000
116;1.196;81.5;4.8715000000000002;0;2000
117;1.2070000000000001;81.5;4.8755000000000006;0;2000
118;1.2170000000000001;82;4.9024999999999999;0.10000000000000001;2000
119;1.2270000000000001;82;4.9514999999999993;0;2000
120;1.2370000000000001;82;4.9104999999999999;0;2000
121;1.248;82;4.8535000000000004;0;2000
122;1.258;82;4.9459999999999997;0.10000000000000001;2000
123;1.268;82;4.8725000000000005;0;2000
124;1.278;82;4.8719999999999999;0;2000
125;1.288;82;4.9009999999999998;0;2000
126;1.2989999999999999;82;4.9444999999999997;0.090909090909090912;2000
127;1.3089999999999999;82;4.9139999999999997;0;2000
128;1.319;82;4.9489999999999998;0;2000
129;1.329;82;4.8860000000000001;0;2000
130;1.3400000000000001;82;4.8624999999999998;0;2000
131;1.3500000000000001;82;4.891;0.10000000000000001;2000
132;1.3600000000000001;82;4.9354999999999993;0;2000
133;1.3700000000000001;82;4.9235000000000007;0;2000
134;1.3799999999999999;82;4.8849999999999998;0;2000
135;1.391;82;4.9440000000000008;0.090909090909090912;2000
136;1.401;82.5;4.9299999999999997;0;2000
137;1.411;83;4.8700000000000001;0;2000
138;1.421;83;4.9370000000000003;0;2000
139;1.4319999999999999;83;4.9950000000000001;0;2000
140;1.4419999999999999;83;4.9269999999999996;0;2000
141;1.452;83;4.9420000000000002;0;2000
142;1.462;83;4.9785000000000004;0;2000
143;1.4730000000000001;83;4.9194999999999993;0;2000
144;1.4830000000000001;83;4.9380000000000006;0.10000000000000001;2000
145;1.4930000000000001;83;4.9619999999999997;0;2000
146;1.5029999999999999;83;4.9119999999999999;0;2000
147;1.5129999999999999;83;4.9104999999999999;0;2000
148;1.524;83;4.9414999999999996;0.090909090909090912;2000
149;1.534;83;4.9515000000000002;0;2000
150;1.544;83;4.9260000000000002;0;2000
151;1.554;83;4.9775;0;2000
152;1.5649999999999999;83;4.9565000000000001;0.090909090909090912;2000
153;1.575;83;4.8879999999999999;0;2000
154;1.585;83;4.9109999999999996;0;2000
155;1.595;83;4.9470000000000001;0;2000
156;1.6060000000000001;83;4.9245000000000001;0;2000
157;1.6160000000000001;83.5;4.9190000000000005;0.10000000000000001;2000
158;1.6259999999999999;84;5.0075000000000003;0;2000
159;1.6359999999999999;84;4.944;0;2000
160;1.6459999999999999;84;4.9264999999999999;0;2000
161;1.657;84;4.9455;0.090909090909090912;2000
162;1.667;84;4.9119999999999999;0;2000
163;1.677;84;4.9079999999999995;0;2000
164;1.6870000000000001;84;4.9450000000000003;0;2000
165;1.698;84;4.9794999999999998;0.090909090909090912;2000
166;1.708;84;4.9184999999999999;0;2000
167;1.718;84;4.992;0;2000
168;1.728;84;5.0024999999999995;0;2000
169;1.7390000000000001;84;4.9359999999999999;0;2000
170;1.7490000000000001;84;4.9209999999999994;0.10000000000000001;2000
171;1.7589999999999999;84;5.04;0;2000
172;1.7689999999999999;84;4.9124999999999996;0;2000
173;1.7789999999999999;84;4.9250000000000007;0;2000
174;1.79;84;4.9550000000000001;0.090909090909090912;2000
175;1.8;84;4.9779999999999998;0;2000
176;1.8100000000000001;84;4.9284999999999997;0;2000
177;1.8200000000000001;84;4.9305000000000003;0;2000
178;1.831;84;4.9830000000000005;0;2000
179;1.841;84.5;4.976;0.10000000000000001;2000
180;1.851;84.5;4.9480000000000004;0;2000
181;1.861;85;5.0060000000000002;0;2000
182;1.871;85;4.9889999999999999;0;2000
183;1.8819999999999999;85;4.931;0.090909090909090912;2000
184;1.8919999999999999;85;5.0034999999999998;0;2000
185;1.9019999999999999;85;4.9744999999999999;0;2000
186;1.9119999999999999;85;4.9145000000000003;0;2000
187;1.923;85;4.9779999999999998;0;2000
188;1.9330000000000001;85;4.9775;0;2000
189;1.9430000000000001;85;4.9239999999999995;0;2000
190;1.9530000000000001;85;4.9395000000000007;0;2000
191;1.964;85;5.0060000000000002;0;2000
