sample_id;timestamp;temp;power;load;freq
0;0.01;66;2.706;0.20000000000000001;2000
1;0.021000000000000001;66;2.1034999999999999;0;2000
2;0.032000000000000001;65.666666666666671;2.0939999999999999;0.45454545454545459;2000
3;0.042000000000000003;65;3.4504999999999999;1;2000
4;0.051999999999999998;65;4.5054999999999996;1;2000
5;0.062;66.5;4.6579999999999995;1;2000
6;0.072999999999999995;68;4.7140000000000004;1;2000
7;0.083000000000000004;68.5;4.6660000000000004;1;2000
8;0.092999999999999999;69;4.6699999999999999;1;2000
9;0.10299999999999999;70;4.7279999999999998;1;2000
10;0.114;70;4.7009999999999996;1;2000
11;0.124;71;4.6909999999999998;1;2000
12;0.13400000000000001;71;4.7279999999999998;1;2000
13;0.14399999999999999;71;4.6769999999999996;1;2000
14;0.154;72;4.6890000000000001;1;2000
15;0.16500000000000001;72;4.7184999999999997;0.90909090909090917;2000
16;0.17499999999999999;72;4.7714999999999996;1;2000
17;0.185;73;4.7264999999999997;1;2000
18;0.19500000000000001;73;4.7244999999999999;1;2000
19;0.20599999999999999;73;4.7449999999999992;1;2000
20;0.216;73;4.7889999999999997;1;2000
21;0.22600000000000001;73.5;4.7199999999999998;1;2000
22;0.23599999999999999;74;4.7780000000000005;1;2000
23;0.247;74;4.8129999999999997;1;2000
24;0.25700000000000001;74;4.7445000000000004;1;2000
25;0.26700000000000002;74;4.7949999999999999;1;2000
26;0.27700000000000002;74;4.8164999999999996;1;2000
27;0.28699999999999998;75;4.7729999999999997;1;2000
28;0.29799999999999999;75;4.7445000000000004;1;2000
29;0.308;75;4.8450000000000006;1;2000
30;0.318;75;4.7829999999999995;1;2000
31;0.32800000000000001;75;4.7755000000000001;1;2000
32;0.33900000000000002;75;4.7679999999999998;1;2000
33;0.34899999999999998;76;4.8170000000000002;1;2000
34;0.35899999999999999;76;4.782;1;2000
35;0.36899999999999999;76;4.8045;1;2000
36;0.379;76;4.8564999999999996;1;2000
37;0.39000000000000001;76;4.7609999999999992;1;2000
38;0.40000000000000002;76;4.7669999999999995;1;2000
39;0.40999999999999998;76;4.8134999999999994;1;2000
40;0.41999999999999998;76.5;4.798;1;2000
41;0.42999999999999999;77;4.7844999999999995;1;2000
42;0.441;77;4.8810000000000002;1;2000
43;0.45100000000000001;77;4.8375000000000004;1;2000
44;0.46100000000000002;77;4.7925000000000004;1;2000
45;0.47099999999999997;77;4.8179999999999996;1;2000
46;0.48199999999999998;77;4.8529999999999998;1;2000
47;0.49199999999999999;77;4.7960000000000003;1;2000
48;0.502;77;4.7844999999999995;1;2000
49;0.51200000000000001;77.5;4.8710000000000004;1;2000
50;0.52300000000000002;77.5;4.8420000000000005;1;2000
51;0.53300000000000003;78;4.8190000000000008;1;2000
52;0.54300000000000004;78;4.8360000000000003;1;2000
53;0.55300000000000005;78;4.8049999999999997;1;2000
54;0.56299999999999994;78;4.7850000000000001;1;2000
55;0.57399999999999995;78;4.8469999999999995;1;2000
56;0.58399999999999996;78;4.8109999999999999;1;2000
57;0.59399999999999997;78;4.8115000000000006;1;2000
58;0.60399999999999998;78;4.8450000000000006;1;2000
59;0.61499999999999999;78;4.8870000000000005;1;2000
60;0.625;78;4.8450000000000006;1;2000
61;0.63500000000000001;78.5;4.8014999999999999;1;2000
62;0.64500000000000002;79;4.8789999999999996;1;2000
63;0.65500000000000003;79;4.8319999999999999;1;2000
64;0.66600000000000004;79;4.8285;1;2000
65;0.67600000000000005;79;4.8414999999999999;1;2000
66;0.68600000000000005;79;4.9279999999999999;1;2000
67;0.69599999999999995;79;4.8384999999999998;1;2000
68;0.70699999999999996;79;4.8554999999999993;1;2000
69;0.71699999999999997;79;4.8959999999999999;1;2000
70;0.72699999999999998;79;4.8209999999999997;1;2000
71;0.73699999999999999;79;4.8334999999999999;1;2000
72;0.747;79;4.819;1;2000
73;0.75800000000000001;79.5;4.8860000000000001;1;2000
74;0.76800000000000002;80;4.8559999999999999;1;2000
75;0.77800000000000002;80;4.891;1;2000
76;0.78800000000000003;80;4.9284999999999997;1;2000
77;0.79900000000000004;80;4.8339999999999996;1;2000
78;0.80900000000000005;80;4.8600000000000003;1;2000
79;0.81899999999999995;80;4.8845000000000001;1;2000
80;0.82899999999999996;80;4.8450000000000006;1;2000
81;0.83899999999999997;80;4.8294999999999995;1;2000
82;0.84999999999999998;80;4.9184999999999999;0.90909090909090917;2000
83;0.85999999999999999;80;4.8685;1;2000
84;0.87;80;4.859;1;2000
85;0.88;80;4.8699999999999992;1;2000
86;0.89100000000000001;80;4.8369999999999997;1;2000
87;0.90100000000000002;80;4.8465000000000007;1;2000
88;0.91100000000000003;81;4.8624999999999998;1;2000
89;0.92100000000000004;81;4.9320000000000004;1;2000
90;0.93100000000000005;81;4.8744999999999994;1;2000
91;0.94199999999999995;81;4.8819999999999997;0.90909090909090917;2000
92;0.95199999999999996;81;4.9350000000000005;1;2000
93;0.96199999999999997;81;4.8845000000000001;1;2000
94;0.97199999999999998;81;4.8505000000000003;1;2000
95;0.98299999999999998;81;4.9480000000000004;1;2000
96;0.99299999999999999;81;4.8659999999999997;1;2000
97;1.0029999999999999;81;4.8599999999999994;1;2000
98;1.0129999999999999;81;4.8919999999999995;1;2000
99;1.024;81;4.9279999999999999;1;2000
100;1.034;81;4.8829999999999991;1;2000
101;1.044;81;4.8955000000000002;1;2000
102;1.054;81;4.923;1;2000
103;1.0640000000000001;81.5;4.8734999999999999;1;2000
104;1.075;82;4.8525;1;2000
105;1.085;82;4.8955000000000002;1;2000
106;1.095;82;4.9275000000000002;1;2000
107;1.105;82;4.8890000000000002;1;2000
108;1.115;82;4.9375;1.0999999999999999;2000
109;1.1259999999999999;82;4.9544999999999995;0.90909090909090917;2000
110;1.1359999999999999;82;4.8860000000000001;1;2000
111;1.1459999999999999;82;4.8834999999999997;1;2000
112;1.1559999999999999;82;4.9269999999999996;1;2000
113;1.167;82;4.883;1;2000
114;1.177;82;4.8970000000000002;1;2000
115;1.1870000000000001;82;4.9820000000000002;1;2000
116;1.1970000000000001;82;4.9295;1;2000
117;1.208;82;4.8925000000000001;1;2000
118;1.218;82;4.8945000000000007;1;2000
119;1.228;82;4.9340000000000002;1;2000
120;1.238;82;4.8804999999999996;1;2000
121;1.248;82.5;4.9335000000000004;1;2000
122;1.2589999999999999;82;4.9489999999999998;1;2000
123;1.2689999999999999;83;4.9039999999999999;1;2000
124;1.2789999999999999;83;4.907;1;2000
125;1.2889999999999999;83;4.9210000000000003;1;2000
126;1.3;83;4.9100000000000001;1;2000
127;1.3100000000000001;83;4.8879999999999999;1;2000
128;1.3200000000000001;83;4.9355000000000002;1;2000
129;1.3300000000000001;83;5.0045000000000002;1;2000
130;1.3400000000000001;83;4.9189999999999996;1;2000
131;1.351;83;4.9539999999999997;1;2000
132;1.361;83;4.9740000000000002;1;2000
133;1.371;83;4.9184999999999999;1;2000
134;1.381;83;4.9145000000000003;1;2000
135;1.3919999999999999;83;4.9429999999999996;1;2000
136;1.4019999999999999;83;4.9079999999999995;1;2000
137;1.4119999999999999;83;4.8979999999999997;1;2000
138;1.4219999999999999;83;4.9005000000000001;1;2000
139;1.4330000000000001;83;4.9630000000000001;1;2000
140;1.4430000000000001;83.5;4.9325000000000001;1;2000
141;1.4530000000000001;84;4.968;1;2000
142;1.4630000000000001;84;4.9685000000000006;1;2000
143;1.4730000000000001;84;4.899;1;2000
144;1.484;84;4.9480000000000004;1;2000
145;1.494;84;4.9515000000000002;1;2000
146;1.504;84;4.931;1;2000
147;1.514;84;4.9209999999999994;1;2000
148;1.5249999999999999;84;4.9794999999999998;1;2000
149;1.5349999999999999;84;4.9414999999999996;1;2000
150;1.5449999999999999;84;4.9234999999999998;1;2000
151;1.5549999999999999;84;4.9049999999999994;1;2000
152;1.5649999999999999;84;4.923;1;2000
153;1.5760000000000001;84;4.9085000000000001;1;2000
154;1.5860000000000001;84;4.9284999999999997;1;2000
155;1.5960000000000001;84;4.9924999999999997;1;2000
156;1.6060000000000001;84;4.944;1;2000
157;1.617;84;4.9390000000000001;1;2000
158;1.627;84;4.9504999999999999;1;2000
159;1.637;84.5;4.9364999999999997;1;2000
160;1.647;84.5;4.9179999999999993;1;2000
161;1.6579999999999999;85;4.9960000000000004;1;2000
162;1.6679999999999999;85;4.9535;1;2000
163;1.6779999999999999;85;4.9399999999999995;1;2000
164;1.6879999999999999;85;4.9930000000000003;1;2000
165;1.698;85;4.9900000000000002;1;2000
166;1.7090000000000001;85;4.9474999999999998;1;2000
167;1.7190000000000001;85;4.9514999999999993;1;2000
168;1.7290000000000001;85;4.9629999999999992;1;2000
169;1.7390000000000001;85;4.952;1;2000
170;1.75;85;4.9210000000000003;1;2000
171;1.76;85;5.0274999999999999;1;2000
172;1.77;85;4.9715000000000007;1;2000
173;1.78;85;4.9555000000000007;1;2000
174;1.79;85;4.9969999999999999;1;2000
175;1.8009999999999999;85;4.9830000000000005;1;2000
176;1.8109999999999999;85;4.9115000000000002;1;2000
177;1.821;85;4.9670000000000005;1;2000
178;1.831;85;4.9894999999999996;1;2000
179;1.8420000000000001;85;4.9790000000000001;1;2000
180;1.8520000000000001;85;4.9525000000000006;1;2000
181;1.8620000000000001;86;4.9964999999999993;1;2000
182;1.8720000000000001;86;4.9915000000000003;1;2000
183;1.883;86;4.9359999999999999;1;2000
